10.3152 	EXP 	Created You_Amount_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-27.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='You_Amount_Text', opacity=1, ori=0.0, pos=array([ 0.75, -0.03]), rgb=UNKNOWN, text='50', units='height', win=Window(...), wrapWidth=1)
10.3215 	EXP 	Created Other_Amount_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-28.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='Other_Amount_Text', opacity=1, ori=0.0, pos=array([ 0.75, -0.29]), rgb=UNKNOWN, text='40', units='height', win=Window(...), wrapWidth=1)
10.3342 	EXP 	window1: mouseVisible = True
10.3494 	EXP 	Created slider_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Open Sans', granularity=0.5, labelHeight=0.05, labelWrapWidth=None, labels=None, name='slider_2', opacity=None, pos=(0, 0), readOnly=False, self=UNKNOWN, size=(1.0, 0.15), startValue=5, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([1, 2, 3, 4, 5, 6, 7, 8, 9]), units='height', win=Window(...))
10.4248 	EXP 	Created TrialOutline = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-20.0, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=4.0, name='TrialOutline', opacity=0.2, ori=0.0, pos=array([-0.15, -0.01]), size=array([1.45, 0.4 ]), units='height', vertices=ndarray(...), win=Window(...))
10.4365 	EXP 	Created YouReceiveTextTrial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-21.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='YouReceiveTextTrial', opacity=1, ori=0.0, pos=array([-0.72,  0.13]), rgb=UNKNOWN, text='You receive', units='height', win=Window(...), wrapWidth=1)
10.4470 	EXP 	Created OtherReceiveTextTrial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-22.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='OtherReceiveTextTrial', opacity=1, ori=0.0, pos=array([-0.72, -0.13]), rgb=UNKNOWN, text='Other receives', units='height', win=Window(...), wrapWidth=1)
10.4564 	EXP 	Created YouAmountTextTrial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-23.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='YouAmountTextTrial', opacity=1, ori=0.0, pos=array([0.78, 0.13]), rgb=UNKNOWN, text='50', units='height', win=Window(...), wrapWidth=1)
10.4635 	EXP 	Created OtherAmountTextTrial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-24.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='OtherAmountTextTrial', opacity=1, ori=0.0, pos=array([ 0.78, -0.13]), rgb=UNKNOWN, text='40', units='height', win=Window(...), wrapWidth=1)
10.4718 	EXP 	Created YouDistributionTrial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-26.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.035, italic=False, languageStyle='LTR', name='YouDistributionTrial', opacity=1, ori=0.0, pos=array([0.65, 0.13]), rgb=UNKNOWN, text='You', units='height', win=Window(...), wrapWidth=1)
10.4791 	EXP 	Created OtherDistributionTrial = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-27.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.035, italic=False, languageStyle='LTR', name='OtherDistributionTrial', opacity=1, ori=0.0, pos=array([ 0.65, -0.13]), rgb=UNKNOWN, text='Other', units='height', win=Window(...), wrapWidth=1)
